id,parentId,iNaturalistTaxonName,rank,iNaturalistTaxonImage,taxonName,foodValue,medicinalValue,spiritualValue,materialValue,tradeValue,indicatorValue,hulquminumName,hulquminumAuthority,audioLink,commonName
48656,775804,Aplysiidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/27139713/medium.jpeg,,,,,,,,,,,Seahares
47362,47363,Apocynaceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/138510430/medium.jpeg,,,,,,,,,,,dogbane family
67407,62607,Apodichthys,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/20992/medium.jpg,,,,,,,,,,,
67408,67407,Apodichthys flavidus,species,https://inaturalist-open-data.s3.amazonaws.com/photos/20992/medium.jpg,Apodichthys flavidus,,,,,,,,,,penpoint gunnel
250736,54028,Aporus,genus,https://static.inaturalist.org/photos/3007219/medium.jpg,,,,,,,,,,,
266335,250736,Aporus luxus,species,https://inaturalist-open-data.s3.amazonaws.com/photos/9879401/medium.jpg,Aporus luxus,,,,,,,,,,
202641,47723,Apostichopus,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/1773782/medium.jpg,,,,,,,,,,,
202640,202641,Apostichopus californicus,species,https://inaturalist-open-data.s3.amazonaws.com/photos/69280081/medium.jpg,Apostichopus californicus,1,1,1,1,1,0,thikwt,"(Thom, 2011)",https://drive.google.com/file/d/1IOfC7vh0kWYl9Ax2esqYfrsTXhPxVuz8/view?usp=sharing,giant sea cucumber
53855,71272,Aquifoliaceae,family,https://static.inaturalist.org/photos/240827687/medium.jpg,,,,,,,,,,,holly family
71272,47124,Aquifoliales,order,https://inaturalist-open-data.s3.amazonaws.com/photos/236523238/medium.jpeg,,,,,,,,,,,hollies and allies
48536,48073,Araceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/5700/medium.jpg,,,,,,,,,,,arum family
47119,245097,Arachnida,class,https://inaturalist-open-data.s3.amazonaws.com/photos/160233243/medium.jpg,,,,,,,,,,,Arachnids
47118,47119,Araneae,order,https://inaturalist-open-data.s3.amazonaws.com/photos/269162938/medium.jpeg,,,,,,,,,,,Spiders
47535,47118,Araneidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/166639642/medium.jpeg,,,,,,,,,,,Orbweavers
52629,47535,Araneus,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/322401633/medium.png,,,,,,,,,,,Angulate and Roundshouldered Orbweavers
51047,133387,Arbutus,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/335168998/medium.jpg,,,,,,,,,,,madrones
51046,51047,Arbutus menziesii,species,https://inaturalist-open-data.s3.amazonaws.com/photos/9248407/medium.jpeg,Arbutus menziesii,1,1,1,1,0,1,qaanlhp,"(Thom, 2011)",https://drive.google.com/file/d/1W465N-jacCWcY2IyOEPGfSMsMPePFiC0/view?usp=sharing,Pacific madrone
857908,118903,Archotermopsidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/20170816/medium.jpg,,,,,,,,,,,Dampwood termites
69915,53607,Arctonoe,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/585765/medium.jpg,,,,,,,,,,,
69914,69915,Arctonoe fragilis,species,https://inaturalist-open-data.s3.amazonaws.com/photos/66417286/medium.jpeg,Arctonoe fragilis,,,,,,,,,,fragile ruffled scaleworm
465156,69915,Arctonoe pulchra,species,https://static.inaturalist.org/photos/32118836/medium.jpg,Arctonoe pulchra,,,,,,,,,,red commensal scaleworm
47179,133387,Arctostaphylos,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/22868101/medium.jpeg,,,,,,,,,,,bearberries and manzanitas
75505,47179,Arctostaphylos columbiana,species,https://inaturalist-open-data.s3.amazonaws.com/photos/814361/medium.jpg,Arctostaphylos columbiana,,,,,,,,,,Columbia manzanita
68049,47179,Arctostaphylos uva-ursi,species,https://static.inaturalist.org/photos/181302737/medium.jpeg,Arctostaphylos uva-ursi,1,1,1,0,0,0,tl'ikw'iyelhp,"(Thom, 2011)",,bearberry
4950,4929,Ardea,genus,https://static.inaturalist.org/photos/194963173/medium.jpg,,,,,,,,,,,Great Herons
236943,4950,Ardea herodias fannini,subspecies,https://static.inaturalist.org/photos/250403168/medium.jpeg,Ardea herodias fannini,0,1,1,1,1,1,smuqw'a',"(Thom, 2011)",https://drive.google.com/file/d/1TLx8RRF9DuJhjnjhW4gp-pRZ2bmfJGHg/view?usp=sharing,Northwest Coast Great Blue Heron
4929,67566,Ardeidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/1286/medium.jpg,,,,,,,,,,,"Herons, Egrets, and Bitterns"
629866,47485,Ariolimacidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/13149158/medium.jpeg,,,,,,,,,,,Banana Slugs and Allies
47777,629866,Ariolimax,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/7501/medium.jpg,,,,,,,,,,,Banana Slugs
47776,47777,Ariolimax columbianus,species,https://inaturalist-open-data.s3.amazonaws.com/photos/59264526/medium.jpeg,Ariolimax columbianus,0,1,1,0,0,0,q'iyatl'un,"(Thom, 2011)",,Pacific Banana Slug
54582,47778,Arion,genus,https://static.inaturalist.org/photos/352785522/medium.jpg,,,,,,,,,,,Arion Slugs
549548,54582,Arion,subgenus,https://inaturalist-open-data.s3.amazonaws.com/photos/106202560/medium.jpeg,Arion,,,,,,,,,,ater-group Arion Slugs
47778,47485,Arionidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/2622071/medium.JPG,,,,,,,,,,,Roundback Slugs
48296,48147,Armadillidiidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/175293093/medium.jpeg,,,,,,,,,,,Pill Woodlice
48295,48296,Armadillidium,genus,https://static.inaturalist.org/photos/117343426/medium.jpg,,,,,,,,,,,Pillbugs
56083,48295,Armadillidium vulgare,species,https://inaturalist-open-data.s3.amazonaws.com/photos/175293083/medium.jpeg,Armadillidium vulgare,,,,,,,,,,Common Pill Woodlouse
55930,55931,Armillaria,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/9994/medium.jpg,,,,,,,,,,,honey mushrooms
47500,47501,Armina,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/172664194/medium.jpg,,,,,,,,,,,
47499,47500,Armina californica,species,https://inaturalist-open-data.s3.amazonaws.com/photos/118377006/medium.jpg,Armina californica,,,,,,,,,,striped nudibranch
47501,47113,Arminidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/7000/medium.jpg,,,,,,,,,,,
86650,86030,Artedius,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/1482257/medium.jpg,,,,,,,,,,,
117527,86650,Artedius fenestralis,species,https://inaturalist-open-data.s3.amazonaws.com/photos/101622928/medium.jpeg,Artedius fenestralis,,,,,,,,,,padded sculpin
117528,86650,Artedius harringtoni,species,https://inaturalist-open-data.s3.amazonaws.com/photos/336755560/medium.jpg,Artedius harringtoni,,,,,,,,,,scalyhead sculpin
55452,152028,Arthoniales,order,https://inaturalist-open-data.s3.amazonaws.com/photos/7424935/medium.jpeg,,,,,,,,,,,
152028,372740,Arthoniomycetes,class,https://static.inaturalist.org/photos/35197763/medium.jpg,,,,,,,,,,,
47120,1,Arthropoda,phylum,https://inaturalist-open-data.s3.amazonaws.com/photos/92982075/medium.jpg,,,,,,,,,,,Arthropods
152870,40151,Artiodactyla,order,https://inaturalist-open-data.s3.amazonaws.com/photos/10465403/medium.jpg,,,,,,,,,,,Even-toed Ungulates and Cetaceans
81619,81618,Ascidia,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/350175/medium.jpg,,,,,,,,,,,
415129,81619,Ascidia paratropa,species,https://inaturalist-open-data.s3.amazonaws.com/photos/11250463/medium.jpg,Ascidia paratropa,,,,,,,,,,glassy tunicate
47811,130868,Ascidiacea,class,https://inaturalist-open-data.s3.amazonaws.com/photos/130320892/medium.jpg,,,,,,,,,,,Sea Squirts
81618,347984,Ascidiidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/613131/medium.jpg,,,,,,,,,,,
48250,47170,Ascomycota,phylum,https://inaturalist-open-data.s3.amazonaws.com/photos/4896433/medium.jpg,,,,,,,,,,,Ascomycete Fungi
172638,86030,Asemichthys,genus,https://static.inaturalist.org/photos/57339375/medium.jpg,,,,,,,,,,,
172639,172638,Asemichthys taylori,species,https://static.inaturalist.org/photos/57339375/medium.jpg,Asemichthys taylori,,,,,,,,,,spinynose sculpin
47982,47822,Asilidae,family,https://static.inaturalist.org/photos/19360914/medium.jpg,,,,,,,,,,,Robber Flies
47599,47218,Asparagaceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/3721262/medium.JPG,,,,,,,,,,,agave and allies
47218,47163,Asparagales,order,https://inaturalist-open-data.s3.amazonaws.com/photos/102229489/medium.jpg,,,,,,,,,,,"agaves, orchids, irises, and allies"
60271,47599,Asparagus,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/13686879/medium.jpeg,,,,,,,,,,,Asparagus
64662,47754,Aspleniaceae,family,https://static.inaturalist.org/photos/92877566/medium.jpeg,,,,,,,,,,,spleenwort family
71992,64662,Asplenium,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/93830925/medium.jpeg,,,,,,,,,,,Spleenworts
75609,71992,Asplenium trichomanes,species,https://static.inaturalist.org/photos/211232317/medium.jpeg,Asplenium trichomanes,,,,,,,,,,maidenhair spleenwort
47604,47605,Asteraceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/72961012/medium.jpg,,,,,,,,,,,"sunflowers, daisies, asters, and allies"
47605,47124,Asterales,order,https://inaturalist-open-data.s3.amazonaws.com/photos/13529909/medium.jpg,,,,,,,,,,,"sunflowers, bellflowers, fanflowers, and allies"
47671,47672,Asteriidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/4711/medium.jpg,,,,,,,,,,,Asteriid Sea Stars
47668,481959,Asteroidea,class,https://inaturalist-open-data.s3.amazonaws.com/photos/162318518/medium.jpg,,,,,,,,,,,Sea Stars
121601,49501,Asteropseidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/69702/medium.jpg,,,,,,,,,,,
481959,47549,Asterozoa,subphylum,https://inaturalist-open-data.s3.amazonaws.com/photos/2658217/medium.JPG,,,,,,,,,,,Sea Stars and Brittle Stars
1364183,47468,Atalodoris,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/178843250/medium.jpg,,,,,,,,,,,
1364199,1364183,Atalodoris jannae,species,https://inaturalist-open-data.s3.amazonaws.com/photos/162145594/medium.jpg,Atalodoris jannae,,,,,,,,,,Janna's adalaria
332930,47754,Athyriaceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/506259/medium.jpg,,,,,,,,,,,Ladyferns and allies
52670,332930,Athyrium,genus,https://static.inaturalist.org/photos/55216721/medium.jpeg,,,,,,,,,,,lady ferns
52669,52670,Athyrium filix-femina,species,https://static.inaturalist.org/photos/2071508/medium.jpg,Athyrium filix-femina,,,,,,,lə́q’ləq’ʔey’,"(Turner, 2014)",,lady fern
55334,55333,Atrichum,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/91968995/medium.jpeg,,,,,,,,,,,Smoothcap Mosses
55331,55334,Atrichum selwynii,species,https://inaturalist-open-data.s3.amazonaws.com/photos/64044/medium.jpg,Atrichum selwynii,,,,,,,,,,Selwyn's Smoothcap
58112,52327,Atriplex,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/23926689/medium.jpg,,,,,,,,,,,Saltbushes
60175,58112,Atriplex patula,species,https://inaturalist-open-data.s3.amazonaws.com/photos/321798493/medium.jpg,Atriplex patula,,,,,,,,,,Common Orache
124386,1122196,Aulacomniaceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/210822/medium.jpg,,,,,,,,,,,
1122196,48372,Aulacomniales,order,https://inaturalist-open-data.s3.amazonaws.com/photos/26205061/medium.jpeg,,,,,,,,,,,
124387,124386,Aulacomnium,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/26205061/medium.jpeg,,,,,,,,,,,
124384,124387,Aulacomnium androgynum,species,https://inaturalist-open-data.s3.amazonaws.com/photos/116643259/medium.jpeg,Aulacomnium androgynum,,,,,,,,,,Bud-headed Groove-moss
85617,47233,Aulorhynchidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/114002124/medium.jpeg,,,,,,,,,,,Tubesnouts
86760,85617,Aulorhynchus,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/17620991/medium.jpg,,,,,,,,,,,
117568,86760,Aulorhynchus flavidus,species,https://inaturalist-open-data.s3.amazonaws.com/photos/56687893/medium.jpg,Aulorhynchus flavidus,,,,,,,,,,tubesnout
48329,48330,Aurelia,genus,https://static.inaturalist.org/photos/101633503/medium.jpeg,,,,,,,,,,,Moon Jellies
130235,48329,Aurelia labiata,species,https://inaturalist-open-data.s3.amazonaws.com/photos/170946618/medium.jpg,Aurelia labiata,,,,,,,,,,moon jelly
50815,50814,Auriculariales,order,https://inaturalist-open-data.s3.amazonaws.com/photos/55108415/medium.jpeg,,,,,,,,,,,
3,355675,Aves,class,https://inaturalist-open-data.s3.amazonaws.com/photos/2967053/medium.jpg,,1,1,0,0,1,0,tth'utth'uxals,"(Thom, 2011)",,Birds
7043,6912,Aythya,genus,https://static.inaturalist.org/photos/31458727/medium.jpg,,,,,,,,,,,"Scaups, Pochards, and Allies"
7044,7043,Aythya collaris,species,https://static.inaturalist.org/photos/19393073/medium.jpg,Aythya collaris,,,,,,,,,,Ring-necked Duck
123880,48221,Bacillariophyceae,class,https://inaturalist-open-data.s3.amazonaws.com/photos/82186/medium.jpg,,,,,,,,,,,Diatoms
49128,49068,Balanidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/58328807/medium.jpg,,,,,,,,,,,
49068,1091452,Balanomorpha,order,https://inaturalist-open-data.s3.amazonaws.com/photos/19892749/medium.jpg,,,,,,,,,,,Symmetrical Sessile Barnacles
51801,51800,Balanophyllia,genus,https://static.inaturalist.org/photos/38409410/medium.jpg,,,,,,,,,,,Acorn cup corals
51799,51801,Balanophyllia elegans,species,https://inaturalist-open-data.s3.amazonaws.com/photos/176456306/medium.jpg,Balanophyllia elegans,,,,,,,,,,orange cup coral
49129,49128,Balanus,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/4306270/medium.jpg,,,,,,,,,,,Rock-barnacles
81610,49129,Balanus glandula,species,https://inaturalist-open-data.s3.amazonaws.com/photos/750710/medium.JPG,Balanus glandula,,,,,,,,,,common acorn barnacles
49127,49129,Balanus nubilus,species,https://inaturalist-open-data.s3.amazonaws.com/photos/4306270/medium.jpg,Balanus nubilus,1,1,1,0,1,0,qumine',"(Thom, 2011)",,giant acorn barnacle
119736,47742,Banasa,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/60815702/medium.jpeg,,,,,,,,,,,
363224,119736,Banasa dimidiata,species,https://static.inaturalist.org/photos/2083491/medium.jpg,Banasa dimidiata,,,,,,,,,,Green Burgundy Stink Bug
151773,151772,Bangiaceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/212432/medium.jpeg,,,,,,,,,,,
151772,151771,Bangiales,order,https://inaturalist-open-data.s3.amazonaws.com/photos/212432/medium.jpeg,,,,,,,,,,,
151771,1360860,Bangiophyceae,class,https://inaturalist-open-data.s3.amazonaws.com/photos/212432/medium.jpeg,,,,,,,,,,,
196241,196239,Bankia,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/1649547/medium.jpg,,,,,,,,,,,
347368,196241,Bankia setacea,species,https://static.inaturalist.org/photos/38378550/medium.jpg,Bankia setacea,,,,,,,,,,feathery shipworm
82268,50151,Barleria,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/34149574/medium.jpeg,,,,,,,,,,,Bushviolets
47169,47170,Basidiomycota,phylum,https://inaturalist-open-data.s3.amazonaws.com/photos/160331738/medium.jpg,,,,,,,,,,,Basidiomycete Fungi
341835,57519,Basidioradulum,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/5778843/medium.jpg,,,,,,,,,,,
341834,341835,Basidioradulum radula,species,https://inaturalist-open-data.s3.amazonaws.com/photos/5778843/medium.jpg,Basidioradulum radula,,,,,,,,,,Toothed Crust
85629,47233,Bathymasteridae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/2924993/medium.JPG,,,,,,,,,,,Ronquils
51374,51373,Batrachoididae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/3570/medium.jpg,,,,,,,,,,,Toadfishes
51373,47178,Batrachoidiformes,order,https://inaturalist-open-data.s3.amazonaws.com/photos/286658740/medium.jpeg,,,,,,,,,,,Toadfishes
120955,83740,Bdellidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/170685283/medium.jpg,,,,,,,,,,,Snout Mites
55564,47604,Bellis,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/3908816/medium.jpg,,,,,,,,,,,
55563,55564,Bellis perennis,species,https://inaturalist-open-data.s3.amazonaws.com/photos/259085158/medium.jpg,Bellis perennis,,,,,,,,,,Lawn daisy
81570,47744,Belostomatidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/2379636/medium.jpg,,,,,,,,,,,Giant Water Bugs
480816,203213,Belyta,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/210774977/medium.jpeg,,,,,,,,,,,
49289,48232,Berberidaceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/14991/medium.jpg,,,,,,,,,,,barberry family
58728,49289,Berberis,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/256350818/medium.jpg,,,,,,,,,,,Barberries
126887,58728,Berberis aquifolium,species,https://static.inaturalist.org/photos/33215492/medium.jpeg,Berberis aquifolium,1,1,1,0,0,0,suniiulhp / lulutth'sulhp,"(Thom, 2011)",https://drive.google.com/file/d/1GPrRGo5WlcXlpskv5AKzLWp9HZe_BUPe/view?usp=sharing,Oregon grape
75756,58728,Berberis nervosa,species,https://inaturalist-open-data.s3.amazonaws.com/photos/44971943/medium.jpg,Berberis nervosa,1,1,1,0,0,0,suniiulhp / lulutth'sulhp,"(Thom, 2011)",,Cascade Oregon-grape
51507,51511,Beroe,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/4259/medium.jpg,,,,,,,,,,,Cigar Comb Jellies
1090851,51507,Beroe abyssicola,species,https://static.inaturalist.org/photos/291895728/medium.jpg,Beroe abyssicola,,,,,,,,,,Abyssal Comb Jelly
51510,51509,Beroida,order,https://inaturalist-open-data.s3.amazonaws.com/photos/4259/medium.jpg,,,,,,,,,,,
51511,51510,Beroidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/4259/medium.jpg,,,,,,,,,,,
57804,47744,Berytidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/61833984/medium.jpg,,,,,,,,,,,Stilt Bugs
49155,47853,Betulaceae,family,https://static.inaturalist.org/photos/8119202/medium.jpg,,,,,,,,,,,birch family
47584,47115,Bivalvia,class,https://inaturalist-open-data.s3.amazonaws.com/photos/43139115/medium.jpeg,,,,,,,,,,,Bivalves
378775,54756,Blastenia,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/18317596/medium.jpg,,,,,,,,,,,Blast Lichens
462481,378775,Blastenia ferruginea,species,https://inaturalist-open-data.s3.amazonaws.com/photos/18317596/medium.jpg,Blastenia ferruginea,,,,,,,,,,Rusty Firedot Lichen
173093,47157,Blastobasidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/1119562/medium.jpg,,,,,,,,,,,Blastobasid Moths
336937,173093,Blastobasinae,subfamily,https://inaturalist-open-data.s3.amazonaws.com/photos/1032945/medium.jpg,Blastobasinae,,,,,,,,,,
81769,47158,Blattodea,order,https://inaturalist-open-data.s3.amazonaws.com/photos/31455656/medium.jpeg,,,,,,,,,,,Cockroaches and Termites
48434,47754,Blechnaceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/190348520/medium.jpg,,,,,,,,,,,Chain Fern Family
48427,50814,Boletales,order,https://inaturalist-open-data.s3.amazonaws.com/photos/27257328/medium.jpg,,,,,,,,,,,boletes and allies
171735,152925,Bolinopsidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/255400/medium.jpg,,,,,,,,,,,
416816,171735,Bolinopsis,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/1337060/medium.jpg,,,,,,,,,,,
492705,416816,Bolinopsis infundibulum,species,https://inaturalist-open-data.s3.amazonaws.com/photos/132260140/medium.jpg,Bolinopsis infundibulum,,,,,,,,,,lobed sea gooseberry
1419827,416816,Bolinopsis microptera,species,https://inaturalist-open-data.s3.amazonaws.com/photos/236311074/medium.jpg,Bolinopsis microptera,,,,,,,,,,Canadian Comb Jelly
194570,118723,Boltenia,genus,https://static.inaturalist.org/photos/1394600/medium.JPG,,,,,,,,,,,
194568,194570,Boltenia villosa,species,https://static.inaturalist.org/photos/1394600/medium.JPG,Boltenia villosa,,,,,,,,,,hairy tunicate
