"scientificName","scientificNameAuthority","taxonID","kingdom","phylum","class","order","subordr","infrrdr","family","genus","subgens","spcfcEp","infrspE","taxnRnk","instttC","cllctnC","ctlgNmb","datstNm","occrrID","rcrddBy","rcrdNmb","fldNmbr","eventDt","year","month","day","bssOfRc","localty","lctnRmr","island","sttPrvn","country","cntryCd","crdnUIM","grfrncB","grfrnVS","grfrncP","grfrncR","habitat","vrbtmDp","vrbtmEl","occrrnS","smplngP","occrrnR","indvdlC","sex","estblsM","prvnclS","ntnlStt","idntfdB","idntfcQ","idntfcR","prvsIdn","bblgrpC","assctdR","latitud","longitd"
"Digitalis purpurea","L.",53983,"Plantae","Tracheophyta","Magnoliopsida","Lamiales",NA,NA,"Plantaginaceae","Digitalis",NA,"Digitalis purpurea",NA,"species","iNaturalist","Observations","108464707",NA,"https://www.inaturalist.org/observations/108464707","chriscts",NA,NA,"2022-03-12",2022,3,12,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",35,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"chriscts",NA,NA,NA,NA,NA,49.376,-123.4
"Euphorbia peplus","L.",57036,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales",NA,NA,"Euphorbiaceae","Euphorbia",NA,"Euphorbia peplus",NA,"species","iNaturalist","Observations","37285259",NA,"https://www.inaturalist.org/observations/37285259","Ben Keen",NA,NA,"2020-01-04",2020,1,4,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Ben Keen",NA,NA,NA,NA,NA,49.376,-123.4
"Gaultheria shallon","Pursh",48441,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Gaultheria",NA,"Gaultheria shallon",NA,"species","iNaturalist","Observations","108465153",NA,"https://www.inaturalist.org/observations/108465153","chriscts",NA,NA,"2022-03-12",2022,3,12,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",35,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Caleb Catto",NA,NA,NA,NA,NA,49.376,-123.4
"Goodyera oblongifolia","Raf.",50719,"Plantae","Tracheophyta","Liliopsida","Asparagales",NA,NA,"Orchidaceae","Goodyera",NA,"Goodyera oblongifolia",NA,"species","iNaturalist","Observations","52062265",NA,"https://www.inaturalist.org/observations/52062265","Ben Keen",NA,NA,"2020-07-05",2020,7,5,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Ben Keen",NA,NA,NA,NA,NA,49.376,-123.4
"Ilex aquifolium","L.",53856,"Plantae","Tracheophyta","Magnoliopsida","Aquifoliales",NA,NA,"Aquifoliaceae","Ilex",NA,"Ilex aquifolium",NA,"species","iNaturalist","Observations","108465692",NA,"https://www.inaturalist.org/observations/108465692","chriscts",NA,NA,"2022-03-12",2022,3,12,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",12,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Chantal",NA,NA,NA,NA,NA,49.376,-123.4
"Lapsana communis","L.",55981,"Plantae","Tracheophyta","Magnoliopsida","Asterales",NA,NA,"Asteraceae","Lapsana",NA,"Lapsana communis",NA,"species","iNaturalist","Observations","33619994",NA,"https://www.inaturalist.org/observations/33619994","Ben Keen",NA,NA,"2019-09-29",2019,9,29,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Ben Keen",NA,NA,NA,NA,NA,49.376,-123.4
"Linnaea borealis ssp. longiflora","L.",81026,"Plantae","Tracheophyta","Magnoliopsida","Dipsacales",NA,NA,"Caprifoliaceae","Linnaea",NA,"Linnaea borealis","longiflora","subspecies","iNaturalist","Observations","52062738",NA,"https://www.inaturalist.org/observations/52062738","Ben Keen",NA,NA,"2020-07-05",2020,7,5,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2020)",NA,"Ben Keen",NA,NA,NA,NA,NA,49.376,-123.4
"Monotropa uniflora","L.",49477,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Monotropa",NA,"Monotropa uniflora",NA,"species","iNaturalist","Observations","52062202",NA,"https://www.inaturalist.org/observations/52062202","Ben Keen",NA,NA,"2020-07-05",2020,7,5,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Ben Keen",NA,NA,NA,NA,NA,49.376,-123.4
"Monotropa uniflora","L.",49477,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Monotropa",NA,"Monotropa uniflora",NA,"species","iNaturalist","Observations","127404644",NA,"https://www.inaturalist.org/observations/127404644","ldagincourt",NA,NA,"2022-07-22",2022,7,22,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",487,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"ldagincourt",NA,NA,NA,NA,NA,49.376,-123.4
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum",NA,"species","iNaturalist","Observations","108464198",NA,"https://www.inaturalist.org/observations/108464198","chriscts",NA,NA,"2022-03-12",2022,3,12,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",24,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Chris Hoess",NA,NA,NA,NA,NA,49.376,-123.4
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum",NA,"species","iNaturalist","Observations","93910488",NA,"https://www.inaturalist.org/observations/93910488","islandsearch",NA,NA,"2021-07-15",2021,7,15,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",754,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Ed Alverson",NA,NA,NA,NA,NA,49.376,-123.4
"Pseudotsuga menziesii var. menziesii","(Mirb.) Franco",48256,"Plantae","Tracheophyta","Pinopsida","Pinales",NA,NA,"Pinaceae","Pseudotsuga",NA,"Pseudotsuga menziesii","menziesii","varietas","iNaturalist","Observations","48747499",NA,"https://www.inaturalist.org/observations/48747499","bowenbotany",NA,NA,"2016-10-25",2016,10,25,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",357,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"bowenbotany",NA,NA,NA,NA,NA,49.376,-123.4
"Pyrola aphylla","Smith",630966,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Pyrola",NA,"Pyrola aphylla",NA,"species","iNaturalist","Observations","52061796",NA,"https://www.inaturalist.org/observations/52061796","Ben Keen",NA,NA,"2020-07-05",2020,7,5,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S3 (2019)",NA,"Ben Keen",NA,NA,NA,NA,NA,49.376,-123.4
"Struthiopteris spicant","(L.) F.W. Weiss",774894,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Blechnaceae","Struthiopteris",NA,"Struthiopteris spicant",NA,"species","iNaturalist","Observations","108465884",NA,"https://www.inaturalist.org/observations/108465884","chriscts",NA,NA,"2022-03-12",2022,3,12,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",32,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Chris Hoess",NA,NA,NA,NA,NA,49.376,-123.4
"Thuja plicata","Donn ex D. Don",48252,"Plantae","Tracheophyta","Pinopsida","Pinales",NA,NA,"Cupressaceae","Thuja",NA,"Thuja plicata",NA,"species","iNaturalist","Observations","108464283",NA,"https://www.inaturalist.org/observations/108464283","chriscts",NA,NA,"2022-03-12",2022,3,12,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",35,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Andrew Tree",NA,NA,NA,NA,NA,49.376,-123.4
"Tsuga heterophylla","(Raf.) Sarg.",48254,"Plantae","Tracheophyta","Pinopsida","Pinales",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga heterophylla",NA,"species","iNaturalist","Observations","108464251",NA,"https://www.inaturalist.org/observations/108464251","chriscts",NA,NA,"2022-03-12",2022,3,12,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",12,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Michael Stein",NA,NA,NA,NA,NA,49.376,-123.4
"Tsuga heterophylla","(Raf.) Sarg.",48254,"Plantae","Tracheophyta","Pinopsida","Pinales",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga heterophylla",NA,"species","iNaturalist","Observations","108465136",NA,"https://www.inaturalist.org/observations/108465136","chriscts",NA,NA,"2022-03-12",2022,3,12,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",69,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Michael Stein",NA,NA,NA,NA,NA,49.376,-123.4
"Vaccinium parvifolium","Sm.",48354,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Vaccinium",NA,"Vaccinium parvifolium",NA,"species","iNaturalist","Observations","108465726",NA,"https://www.inaturalist.org/observations/108465726","chriscts",NA,NA,"2022-03-12",2022,3,12,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",16,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"chriscts",NA,NA,NA,NA,NA,49.376,-123.4
"Veronica officinalis","L.",129020,"Plantae","Tracheophyta","Magnoliopsida","Lamiales",NA,NA,"Plantaginaceae","Veronica",NA,"Veronica officinalis",NA,"species","iNaturalist","Observations","21294898",NA,"https://www.inaturalist.org/observations/21294898","Ben Keen",NA,NA,"2019-03-16",2019,3,16,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",10,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Ben Keen",NA,NA,NA,NA,NA,49.376,-123.4
"Cirsium brevistylum","Cronquist",52993,"Plantae","Tracheophyta","Magnoliopsida","Asterales",NA,NA,"Asteraceae","Cirsium",NA,"Cirsium brevistylum",NA,"species","iNaturalist","Observations","119945727",NA,"https://www.inaturalist.org/observations/119945727","catharine27",NA,NA,"2022-06-02",2022,6,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",74,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"catharine27",NA,NA,NA,NA,NA,49.367,-123.4
"Euphrasia nemorosa","(Pers.) Wallr.",118893,"Plantae","Tracheophyta","Magnoliopsida","Lamiales",NA,NA,"Orobanchaceae","Euphrasia",NA,"Euphrasia nemorosa",NA,"species","iNaturalist","Observations","31006674",NA,"https://www.inaturalist.org/observations/31006674","Ben Keen",NA,NA,"2019-08-17",2019,8,17,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",132,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"Ben Keen",NA,NA,NA,NA,NA,49.367,-123.4
"Geranium robertianum","L.",55925,"Plantae","Tracheophyta","Magnoliopsida","Geraniales",NA,NA,"Geraniaceae","Geranium",NA,"Geranium robertianum",NA,"species","iNaturalist","Observations","117683595",NA,"https://www.inaturalist.org/observations/117683595","catharine27",NA,NA,"2022-05-18",2022,5,18,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",35,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"catharine27",NA,NA,NA,NA,NA,49.367,-123.4
"Holodiscus discolor","(Pursh) Maxim.",53414,"Plantae","Tracheophyta","Magnoliopsida","Rosales",NA,NA,"Rosaceae","Holodiscus",NA,"Holodiscus discolor",NA,"species","iNaturalist","Observations","93966922",NA,"https://www.inaturalist.org/observations/93966922","islandsearch",NA,NA,"2021-06-21",2021,6,21,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",1454,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"judith holm",NA,NA,NA,NA,NA,49.367,-123.4
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia",NA,"species","iNaturalist","Observations","117683459",NA,"https://www.inaturalist.org/observations/117683459","catharine27",NA,NA,"2022-05-18",2022,5,18,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",21,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"catharine27",NA,NA,NA,NA,NA,49.367,-123.4
"Rumex acetosella","L.",53195,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales",NA,NA,"Polygonaceae","Rumex",NA,"Rumex acetosella",NA,"species","iNaturalist","Observations","31006692",NA,"https://www.inaturalist.org/observations/31006692","Ben Keen",NA,NA,"2019-08-17",2019,8,17,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",263,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Ben Keen",NA,NA,NA,NA,NA,49.367,-123.4
"Viola sempervirens","Greene",55342,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales",NA,NA,"Violaceae","Viola",NA,"Viola sempervirens",NA,"species","iNaturalist","Observations","57242723",NA,"https://www.inaturalist.org/observations/57242723","Bruce McTaggart",NA,NA,"2020-06-20",2020,6,20,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",15,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Bruce McTaggart",NA,NA,NA,NA,NA,49.367,-123.4
"Monotropa hypopitys","L.",59986,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Monotropa",NA,"Monotropa hypopitys",NA,"species","iNaturalist","Observations","56667072",NA,"https://www.inaturalist.org/observations/56667072","corinned001",NA,NA,"2020-06-28",2020,6,28,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",8415,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S3S4 (2001)",NA,"Blue",NA,NA,NA,NA,NA,49.502,-123.39
"Corallorhiza mertensiana","Bong",49444,"Plantae","Tracheophyta","Liliopsida","Asparagales",NA,NA,"Orchidaceae","Corallorhiza",NA,"Corallorhiza mertensiana",NA,"species","iNaturalist","Observations","25516763",NA,"https://www.inaturalist.org/observations/25516763","rwr",NA,NA,"2019-05-19",2019,5,19,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",5130,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"rwr",NA,NA,NA,NA,NA,49.484,-123.39
"Aquilegia formosa","Fisch. ex DC.",48244,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales",NA,NA,"Ranunculaceae","Aquilegia",NA,"Aquilegia formosa",NA,"species","iNaturalist","Observations","26336585",NA,"https://www.inaturalist.org/observations/26336585","Rachel Clearwater",NA,NA,"2019-05-25",2019,5,25,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",8,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"roomthily",NA,NA,NA,NA,NA,49.475,-123.39
"Lysimachia maritima","(L.) Galasso, Banfi & Soldano",204175,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia maritima",NA,"species","iNaturalist","Observations","26336563",NA,"https://www.inaturalist.org/observations/26336563","Rachel Clearwater",NA,NA,"2019-05-25",2019,5,25,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",9,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2001)",NA,"bean39",NA,NA,NA,NA,NA,49.475,-123.39
"Struthiopteris spicant","(L.) F.W. Weiss",774894,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Blechnaceae","Struthiopteris",NA,"Struthiopteris spicant",NA,"species","iNaturalist","Observations","25752128",NA,"https://www.inaturalist.org/observations/25752128","Rachel Clearwater",NA,NA,"2019-05-25",2019,5,25,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",9,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Rachel Clearwater",NA,NA,NA,NA,NA,49.475,-123.39
"Struthiopteris spicant","(L.) F.W. Weiss",774894,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Blechnaceae","Struthiopteris",NA,"Struthiopteris spicant",NA,"species","iNaturalist","Observations","118326696",NA,"https://www.inaturalist.org/observations/118326696","fisherpeak",NA,NA,"2022-05-21",2022,5,21,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",26518,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"fisherpeak",NA,NA,NA,NA,NA,49.475,-123.39
"Adiantum aleuticum var. aleuticum","(Rupr.) Paris",52667,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Pteridaceae","Adiantum",NA,"Adiantum aleuticum","aleuticum","varietas","iNaturalist","Observations","41409507",NA,"https://www.inaturalist.org/observations/41409507","Ben Keen",NA,NA,"2020-04-04",2020,4,4,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2012)",NA,"Ben Keen",NA,NA,NA,NA,NA,49.385,-123.39
"Asplenium trichomanes","L.",75609,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Aspleniaceae","Asplenium",NA,"Asplenium trichomanes",NA,"species","iNaturalist","Observations","36871730",NA,"https://www.inaturalist.org/observations/36871730","Ben Keen",NA,NA,"2019-12-22",2019,12,22,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2020)",NA,"Ben Keen",NA,NA,NA,NA,NA,49.385,-123.39
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides",NA,"species","iNaturalist","Observations","36871764",NA,"https://www.inaturalist.org/observations/36871764","Ben Keen",NA,NA,"2019-12-22",2019,12,22,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Ben Keen",NA,NA,NA,NA,NA,49.385,-123.39
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides",NA,"species","iNaturalist","Observations","41409572",NA,"https://www.inaturalist.org/observations/41409572","Ben Keen",NA,NA,"2020-04-04",2020,4,4,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Ben Keen",NA,NA,NA,NA,NA,49.385,-123.39
"Selaginella wallacei","Hieron",63875,"Plantae","Tracheophyta","Lycopodiopsida","Selaginellales",NA,NA,"Selaginellaceae","Selaginella",NA,"Selaginella wallacei",NA,"species","iNaturalist","Observations","36871796",NA,"https://www.inaturalist.org/observations/36871796","Ben Keen",NA,NA,"2019-12-22",2019,12,22,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5? (2015)",NA,"Ben Keen",NA,NA,NA,NA,NA,49.385,-123.39
"Alnus rubra","Bong.",56034,"Plantae","Tracheophyta","Magnoliopsida","Fagales",NA,NA,"Betulaceae","Alnus",NA,"Alnus rubra",NA,"species","iNaturalist","Observations","15235368",NA,"https://www.inaturalist.org/observations/15235368","Riley Pollom",NA,NA,"2018-08-06",2018,8,6,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",6,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Riley Pollom",NA,NA,NA,NA,NA,49.367,-123.39
"Asplenium trichomanes","L.",75609,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Aspleniaceae","Asplenium",NA,"Asplenium trichomanes",NA,"species","iNaturalist","Observations","140082699",NA,"https://www.inaturalist.org/observations/140082699","ldagincourt",NA,NA,"2022-10-26",2022,10,26,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",422,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2020)",NA,"ldagincourt",NA,NA,NA,NA,NA,49.367,-123.39
"Pteridium aquilinum var. pubescens","(L.) Kuhn",52684,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Dennstaedtiaceae","Pteridium",NA,"Pteridium aquilinum","pubescens","varietas","iNaturalist","Observations","15235372",NA,"https://www.inaturalist.org/observations/15235372","Riley Pollom",NA,NA,"2018-08-06",2018,8,6,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",8,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Steve Ansell",NA,NA,NA,NA,NA,49.367,-123.39
"Arbutus menziesii","Pursh",51046,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Arbutus",NA,"Arbutus menziesii",NA,"species","iNaturalist","Observations","93898224",NA,"https://www.inaturalist.org/observations/93898224","islandsearch",NA,NA,"2020-06-10",2020,6,10,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",4,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4? (2014)",NA,"islandsearch",NA,NA,NA,NA,NA,49.358,-123.39
"Digitalis purpurea","L.",53983,"Plantae","Tracheophyta","Magnoliopsida","Lamiales",NA,NA,"Plantaginaceae","Digitalis",NA,"Digitalis purpurea",NA,"species","iNaturalist","Observations","117247134",NA,"https://www.inaturalist.org/observations/117247134","caitey",NA,NA,"2022-05-15",2022,5,15,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",9,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"caitey",NA,NA,NA,NA,NA,49.358,-123.39
"Linaria vulgaris","Mill.",50790,"Plantae","Tracheophyta","Magnoliopsida","Lamiales",NA,NA,"Plantaginaceae","Linaria",NA,"Linaria vulgaris",NA,"species","iNaturalist","Observations","29286725",NA,"https://www.inaturalist.org/observations/29286725","Ben Keen",NA,NA,"2019-07-21",2019,7,21,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Ben Keen",NA,NA,NA,NA,NA,49.358,-123.39
"Lotus corniculatus","L.",47435,"Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,NA,"Fabaceae","Lotus",NA,"Lotus corniculatus",NA,"species","iNaturalist","Observations","29286693",NA,"https://www.inaturalist.org/observations/29286693","Ben Keen",NA,NA,"2019-07-21",2019,7,21,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Ben Keen",NA,NA,NA,NA,NA,49.358,-123.39
"Rhododendron groenlandicum","(Oeder) K.A. Kron & W.S. Judd",180413,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Rhododendron",NA,"Rhododendron groenlandicum",NA,"species","iNaturalist","Observations","16605209",NA,"https://www.inaturalist.org/observations/16605209","Ben Keen",NA,NA,"2018-09-16",2018,9,16,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",5,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","S5 (2015)",NA,"Ben Keen",NA,NA,NA,NA,NA,49.358,-123.39
"Rubus ursinus","Cham. & Schltdl.",53445,"Plantae","Tracheophyta","Magnoliopsida","Rosales",NA,NA,"Rosaceae","Rubus",NA,"Rubus ursinus",NA,"species","iNaturalist","Observations","53665038",NA,"https://www.inaturalist.org/observations/53665038","Ben Keen",NA,NA,"2020-07-19",2020,7,19,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Veronica Wahl",NA,NA,NA,NA,NA,49.358,-123.39
"Typha latifolia","L.",48685,"Plantae","Tracheophyta","Liliopsida","Poales",NA,NA,"Typhaceae","Typha",NA,"Typha latifolia",NA,"species","iNaturalist","Observations","16605167",NA,"https://www.inaturalist.org/observations/16605167","Ben Keen",NA,NA,"2018-09-16",2018,9,16,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",5,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Ben Keen",NA,NA,NA,NA,NA,49.358,-123.39
