"id","parentId","iNaturalistTaxonName","rank","iNaturalistTaxonImage","taxonName","Food Value","Medicinal Value","Spiritual Value","Material Value","Trade Value","Indicator Value","Hulquminum Name","Hulquminum Authority","Audio Link","commonName"
52912,52747,"Dolichovespula","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/35444089/medium.jpeg","",,,,,,,,,,"Aerial Yellowjackets"
52932,47208,"Cantharidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/12296/medium.jpg","",,,,,,,,,,"Soldier Beetles"
52942,48932,"Navarretia","genus","https://static.inaturalist.org/photos/41009557/medium.jpeg","",,,,,,,,,,"Pincushion plants"
52966,52967,"Phacellophora camtschatica","species","https://inaturalist-open-data.s3.amazonaws.com/photos/9081729/medium.jpg","Phacellophora camtschatica",,,,,,,"","","","Egg-yolk Jelly"
52967,779271,"Phacellophora","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/5136/medium.jpg","",,,,,,,,,,""
52972,47790,"Epilobium","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/16455/medium.jpg","",,,,,,,"","","","willowherbs"
52979,47204,"Capsella","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/181055706/medium.jpeg","",,,,,,,,,,"Shepherd's-purses"
52981,49652,"Cardamine oligosperma","species","https://inaturalist-open-data.s3.amazonaws.com/photos/3002876/medium.jpg","Cardamine oligosperma",,,,,,,"","","","little western bittercress"
52989,48561,"Cirsium vulgare","species","https://inaturalist-open-data.s3.amazonaws.com/photos/306770747/medium.jpeg","Cirsium vulgare",,,,,,,"xəw’xəwíłp","(Turner, 2014)","","Bull Thistle"
52994,52995,"Claytonia perfoliata","species","https://inaturalist-open-data.s3.amazonaws.com/photos/182808852/medium.jpeg","Claytonia perfoliata",,,,,,,"","","","miner's lettuce"
52995,71417,"Claytonia","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/8870/medium.jpg","",,,,,,,,,,"spring beauties"
52996,52997,"Collomia heterophylla","species","https://inaturalist-open-data.s3.amazonaws.com/photos/1828069/medium.jpg","Collomia heterophylla",,,,,,,"","","","variableleaf collomia"
52997,48932,"Collomia","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/12790537/medium.jpeg","",,,,,,,,,,"trumpets"
53019,152699,"Ricciaceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/5178/medium.jpg","",,,,,,,,,,""
53050,52972,"Epilobium ciliatum","species","https://static.inaturalist.org/photos/26657343/medium.jpeg","Epilobium ciliatum",,,,,,,"","","","fringed willowherb"
53059,53060,"Galium aparine","species","https://inaturalist-open-data.s3.amazonaws.com/photos/79984095/medium.jpg","Galium aparine",,,,,,,"xw ə́ m’kw ’eyathən","(Turner, 2014)","","catchweed bedstraw"
53060,47693,"Galium","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/30968909/medium.jpg","",,,,,,,,,,"bedstraws"
53065,53060,"Galium triflorum","species","https://inaturalist-open-data.s3.amazonaws.com/photos/50976242/medium.jpg","Galium triflorum",,,,,,,"xw ə́ m’kw ’eyathən","(Turner, 2014)","","fragrant bedstraw"
53075,47701,"Geranium dissectum","species","https://static.inaturalist.org/photos/39432181/medium.jpg","Geranium dissectum",,,,,,,"","","","Cut-leaved crane's-bill"
53076,47701,"Geranium molle","species","https://inaturalist-open-data.s3.amazonaws.com/photos/71225717/medium.jpg","Geranium molle",,,,,,,"","","","Dove's-foot crane's-bill"
53082,47604,"Gnaphalium","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/47654653/medium.jpg","",,,,,,,,,,"cudweeds"
53104,51900,"Hypochaeris radicata","species","https://inaturalist-open-data.s3.amazonaws.com/photos/49330430/medium.jpg","Hypochaeris radicata",,,,,,,"","","","Common Cat's-ear"
53136,47604,"Madia","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/17593/medium.jpg","",,,,,,,,,,"tarweeds"
53137,53141,"Anisocarpus madioides","species","https://inaturalist-open-data.s3.amazonaws.com/photos/3533149/medium.jpg","Anisocarpus madioides",,,,,,,"","","","woodland madia"
53141,47604,"Anisocarpus","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/5245/medium.jpg","",,,,,,,,,,""
53143,53136,"Madia sativa","species","https://static.inaturalist.org/photos/214033351/medium.jpg","Madia sativa",,,,,,,"","","","coast tarweed"
53157,52942,"Navarretia squarrosa","species","https://inaturalist-open-data.s3.amazonaws.com/photos/206639053/medium.jpg","Navarretia squarrosa",,,,,,,"","","","Skunkweed"
53166,53167,"Osmorhiza berteroi","species","https://inaturalist-open-data.s3.amazonaws.com/photos/22613/medium.jpg","Osmorhiza berteroi",,,,,,,"","","","mountain sweet cicely"
53167,48699,"Osmorhiza","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/4817759/medium.jpeg","",,,,,,,,,,"sweet cicely"
53178,50636,"Plantago lanceolata","species","https://inaturalist-open-data.s3.amazonaws.com/photos/289213594/medium.jpg","Plantago lanceolata",,,,,,,"","","","ribwort plantain"
53195,53196,"Rumex acetosella","species","https://inaturalist-open-data.s3.amazonaws.com/photos/177768765/medium.jpg","Rumex acetosella",,,,,,,"","","","Sheep's sorrel"
53196,48382,"Rumex","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/14989/medium.jpg","",,,,,,,"","","","docks"
53201,53202,"Sanicula crassicaulis","species","https://inaturalist-open-data.s3.amazonaws.com/photos/269140241/medium.jpg","Sanicula crassicaulis",,,,,,,"","","","Pacific Sanicle"
53202,48699,"Sanicula","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/15406/medium.jpg","",,,,,,,,,,"sanicles"
53203,53204,"Clinopodium douglasii","species","https://inaturalist-open-data.s3.amazonaws.com/photos/6758827/medium.jpg","Clinopodium douglasii",,,,,,,"","","","yerba buena"
53204,48623,"Clinopodium","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/312285243/medium.jpg","",,,,,,,,,,""
53207,47604,"Senecio","genus","https://static.inaturalist.org/photos/61673335/medium.jpeg","",,,,,,,,,,"groundsels"
53211,53207,"Senecio vulgaris","species","https://inaturalist-open-data.s3.amazonaws.com/photos/67415508/medium.jpg","Senecio vulgaris",,,,,,,"","","","common groundsel"
53237,47744,"Cicadellidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/22722513/medium.jpeg","",,,,,,,"","","","Typical Leafhoppers"
53248,47208,"Elateridae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/28319706/medium.jpg","",,,,,,,,,,"Click Beetles"
53266,53267,"Sisymbrium officinale","species","https://inaturalist-open-data.s3.amazonaws.com/photos/105671299/medium.jpg","Sisymbrium officinale",,,,,,,"","","","Hedge mustard"
53267,47204,"Sisymbrium","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/56156876/medium.jpg","",,,,,,,,,,"Hedgemustards"
53269,53270,"Sonchus asper","species","https://inaturalist-open-data.s3.amazonaws.com/photos/254422387/medium.jpg","Sonchus asper",,,,,,,"","","","prickly sowthistle"
53270,47604,"Sonchus","genus","https://static.inaturalist.org/photos/45293323/medium.jpg","",,,,,,,,,,"sow thistles"
53283,48768,"Stropharia","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/11432136/medium.jpeg","",,,,,,,,,,"Roundheads"
53284,53283,"Stropharia ambigua","species","https://inaturalist-open-data.s3.amazonaws.com/photos/58066213/medium.jpeg","Stropharia ambigua",,,,,,,"","","","Questionable Stropharia"
53293,51245,"Comatulida","order","https://inaturalist-open-data.s3.amazonaws.com/photos/246441/medium.JPG","",,,,,,,,,,"Feather Stars"
53294,53270,"Sonchus oleraceus","species","https://static.inaturalist.org/photos/28460419/medium.jpeg","Sonchus oleraceus",,,,,,,"","","","Common Sow-thistle"
53298,49389,"Stellaria media","species","https://inaturalist-open-data.s3.amazonaws.com/photos/183922286/medium.jpeg","Stellaria media",,,,,,,"","","","common chickweed"
53313,51876,"Trifolium dubium","species","https://inaturalist-open-data.s3.amazonaws.com/photos/73250580/medium.jpg","Trifolium dubium",,,,,,,"","","","Lesser hop trefoil"
53320,52472,"Vicia americana","species","https://inaturalist-open-data.s3.amazonaws.com/photos/71578389/medium.jpg","Vicia americana",,,,,,,"","","","American vetch"
53322,52472,"Vicia gigantea","species","https://inaturalist-open-data.s3.amazonaws.com/photos/34664752/medium.jpeg","Vicia gigantea",,,,,,,"tł’íkw’əәn’","(Turner, 2014)","","giant vetch"
53324,52472,"Vicia sativa","species","https://inaturalist-open-data.s3.amazonaws.com/photos/235019995/medium.jpeg","Vicia sativa",,,,,,,"","","","Common Vetch"
53327,47362,"Vinca","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/94954066/medium.jpeg","",,,,,,,,,,"periwinkles"
53328,50829,"Viola adunca","species","https://static.inaturalist.org/photos/192684110/medium.jpg","Viola adunca",,,,,,,"","","","hookedspur violet"
53352,49155,"Alnus","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/111091510/medium.jpg","",,,,,,,,,,"alders"
53373,49155,"Corylus","genus","https://static.inaturalist.org/photos/138077371/medium.jpeg","",,,,,,,,,,"hazels"
53374,53373,"Corylus cornuta","species","https://inaturalist-open-data.s3.amazonaws.com/photos/2190080/medium.JPG","Corylus cornuta",1,0,1,1,1,0,"p'qw'axw","(Thom, 2011)","","beaked hazelnut"
53387,47193,"Cornus sericea","species","https://static.inaturalist.org/photos/16633753/medium.jpg","Cornus sericea",,,,,,,"sháalʔəłp","(Turner, 2014)","","red osier dogwood"
53396,47604,"Eriophyllum","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/200883682/medium.jpg","",,,,,,,,,,"Woolly sunflowers"
53414,53415,"Holodiscus discolor","species","https://inaturalist-open-data.s3.amazonaws.com/photos/41885248/medium.jpg","Holodiscus discolor",0,1,1,1,1,1,"qethulhp","(Thom, 2011)","https://drive.google.com/file/d/1XOKvfEcwmFWXdKKNJq1VGHWELrl2IRYB/view?usp=sharing","Ocean spray"
53415,47148,"Holodiscus","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/5390/medium.jpg","",,,,,,,,,,""
53416,51874,"Lonicera hispidula","species","https://inaturalist-open-data.s3.amazonaws.com/photos/91736943/medium.jpeg","Lonicera hispidula",,,,,,,"","","","Pink Honeysuckle"
53419,53420,"Oemleria cerasiformis","species","https://inaturalist-open-data.s3.amazonaws.com/photos/5410/medium.jpg","Oemleria cerasiformis",,,,,,,"məә́ łxəәl’","(Turner, 2014)","","Osoberry"
53420,47148,"Oemleria","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/5409/medium.jpg","",,,,,,,,,,""
53435,47130,"Ribes sanguineum","species","https://inaturalist-open-data.s3.amazonaws.com/photos/83234098/medium.jpeg","Ribes sanguineum",1,1,0,0,1,0,"sqwuliius / hwihwukw'","(Thom, 2011)","","Red-flowering Currant"
53438,47148,"Rosa","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/128386918/medium.jpeg","",,,,,,,,,,"roses"
53441,53438,"Rosa gymnocarpa","species","https://inaturalist-open-data.s3.amazonaws.com/photos/26171161/medium.jpeg","Rosa gymnocarpa",1,1,1,1,1,0,"xwiinlhp","(Thom, 2011)","","Baldhip Rose"
53445,47544,"Rubus ursinus","species","https://inaturalist-open-data.s3.amazonaws.com/photos/124445245/medium.jpg","Rubus ursinus",1,1,0,1,1,0,"sqw''iil'muhw","(Thom, 2011)","","trailing blackberry"
53448,47130,"Ribes divaricatum","species","https://static.inaturalist.org/photos/35190836/medium.jpeg","Ribes divaricatum",,,,,,,"t’eməәxw","(Turner, 2014)","","spreading gooseberry"
53453,47567,"Salix","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/79451981/medium.jpeg","",,,,,,,,,,"Willows"
53505,47744,"Miridae","family","https://static.inaturalist.org/photos/7979579/medium.jpeg","",,,,,,,,,,"Plant Bugs"
53555,53557,"Marsenina stearnsii","species","https://static.inaturalist.org/photos/1411028/medium.JPG","Marsenina stearnsii",,,,,,,"","","",""
53557,245592,"Marsenina","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/130552/medium.jpg","",,,,,,,,,,""
53607,67314,"Polynoidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/159839579/medium.jpg","",,,,,,,,,,"Scaleworms"
53692,47522,"Oncorhynchus kisutch","species","https://inaturalist-open-data.s3.amazonaws.com/photos/5139610/medium.jpg","Oncorhynchus kisutch",1,1,1,0,1,0,"the'wun","(Thom, 2011)","","coho"
53854,53855,"Ilex","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/84984390/medium.jpg","",,,,,,,,,,"hollies"
53855,71272,"Aquifoliaceae","family","https://static.inaturalist.org/photos/240827687/medium.jpg","",,,,,,,,,,"holly family"
53856,53854,"Ilex aquifolium","species","https://static.inaturalist.org/photos/358989184/medium.jpg","Ilex aquifolium",,,,,,,"","","","European holly"
54050,54051,"Crepis capillaris","species","https://inaturalist-open-data.s3.amazonaws.com/photos/151130085/medium.jpeg","Crepis capillaris",,,,,,,"","","","Smooth hawksbeard"
54051,47604,"Crepis","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/1185795/medium.jpg","",,,,,,,,,,"hawksbeards"
54067,49545,"Marasmius","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/49972864/medium.jpg","",,,,,,,,,,"pinwheels and parachute mushrooms"
54134,47378,"Trametes versicolor","species","https://inaturalist-open-data.s3.amazonaws.com/photos/160331967/medium.jpg","Trametes versicolor",,,,,,,"","","","turkey-tail"
54262,47562,"Abies","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/108627343/medium.jpeg","",,,,,,,,,,"firs"
54294,54295,"Peltigera","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/250206/medium.jpg","",,,,,,,,,,"pelt lichens"
54295,48712,"Peltigeraceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/2601060/medium.JPG","",,,,,,,,,,""
54321,48327,"Parmeliaceae","family","https://static.inaturalist.org/photos/6984824/medium.jpg","",,,,,,,,,,"shield lichens and allies"
54332,47204,"Nasturtium","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/40694653/medium.jpg","",,,,,,,,,,"Watercresses"
54333,51611,"Veronica beccabunga","species","https://inaturalist-open-data.s3.amazonaws.com/photos/112606874/medium.jpg","Veronica beccabunga",,,,,,,"","","","Brooklime"
54375,51159,"Elasmostethus","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/9040760/medium.jpg","",,,,,,,,,,""
54467,48486,"Psyllobora","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/149507295/medium.jpeg","",,,,,,,,,,"Fungus-eating Lady Beetles"
54519,48536,"Lemna","genus","https://static.inaturalist.org/photos/77333416/medium.jpeg","",,,,,,,,,,"Duckweeds"
54524,54525,"Crassadoma","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/19707103/medium.jpeg","",,,,,,,,,,""
54525,551313,"Pectinidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/75498955/medium.jpeg","",,,,,,,,,,"Scallops"
54526,54524,"Crassadoma gigantea","species","https://inaturalist-open-data.s3.amazonaws.com/photos/128989818/medium.jpg","Crassadoma gigantea",,,,,,,"","","","giant rock scallop"
54539,49106,"Syngnathus","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/2327317/medium.jpg","",,,,,,,,,,""
54570,48623,"Mentha","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/1186003/medium.jpg","",,,,,,,"","","","mints"
54582,47778,"Arion","genus","https://static.inaturalist.org/photos/352785522/medium.jpg","",,,,,,,,,,"Arion Slugs"
54604,48623,"Marrubium","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/10810/medium.jpg","",,,,,,,,,,"Horehounds"
54605,54604,"Marrubium vulgare","species","https://inaturalist-open-data.s3.amazonaws.com/photos/665395/medium.jpg","Marrubium vulgare",,,,,,,"","","","White Horehound"
54642,51429,"Ulvales","order","https://inaturalist-open-data.s3.amazonaws.com/photos/21076/medium.jpg","",,,,,,,,,,"Sea Lettuces and Allies"
54643,54642,"Ulvaceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/21076/medium.jpg","",,,,,,,,,,"Sea Lettuces"
54644,54643,"Ulva","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/21076/medium.jpg","",,,,,,,"","","","Sea Lettuces"
54677,47204,"Rorippa","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/61049863/medium.jpeg","",,,,,,,"","","","yellowcresses"
54735,54321,"Parmelia","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/120484874/medium.jpg","",,,,,,,,,,"shield lichens"
54743,372740,"Lecanoromycetes","class","https://inaturalist-open-data.s3.amazonaws.com/photos/63445240/medium.jpeg","",,,,,,,,,,"common lichens"
54755,54743,"Teloschistales","order","https://inaturalist-open-data.s3.amazonaws.com/photos/7688/medium.jpg","",,,,,,,,,,"sunburst lichens and allies"
54756,54755,"Teloschistaceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/7687/medium.jpg","",,,,,,,,,,"sunburst lichens, firedots, and allies"
54846,53453,"Salix lucida","species","https://static.inaturalist.org/photos/182253816/medium.jpg","Salix lucida",,,,,,,"xwálaʔałp","(Turner, 2014)","","shining willow"
54895,351075,"Laccaria","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/58460441/medium.jpeg","",,,,,,,,,,"Deceivers"
54931,541417,"Didemnidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/11310623/medium.jpg","",,,,,,,,,,"Overgrowing Tunicates"
54964,47208,"Buprestidae","family","https://static.inaturalist.org/photos/55823629/medium.jpeg","",,,,,,,,,,"Jewel Beetles"
55013,50814,"Geastrales","order","https://inaturalist-open-data.s3.amazonaws.com/photos/1259539/medium.","",,,,,,,,,,"Geastrales"
55014,55013,"Geastraceae","family","https://static.inaturalist.org/photos/1895395/medium.jpg","",,,,,,,,,,""
55104,52680,"Polypodium glycyrrhiza","species","https://inaturalist-open-data.s3.amazonaws.com/photos/20986/medium.jpg","Polypodium glycyrrhiza",1,1,1,0,1,0,"tlu'siip","(Thom, 2011)","","licorice fern"
55209,47555,"Taxus brevifolia","species","https://inaturalist-open-data.s3.amazonaws.com/photos/99338130/medium.jpeg","Taxus brevifolia",,,,,,,"təxwátsəłp","(Turner, 2014)","","Pacific yew"
55250,55254,"Porella","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/28706781/medium.jpeg","",,,,,,,,,,""
55254,67853,"Porellaceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/7280815/medium.jpg","",,,,,,,,,,""
55255,55250,"Porella navicularis","species","https://inaturalist-open-data.s3.amazonaws.com/photos/107734628/medium.jpg","Porella navicularis",,,,,,,"","","","Tree Ruffle Liverwort"
55322,48926,"Abietinaria","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/8709/medium.jpg","",,,,,,,"","","","coarse sea fir hydroids"
55333,1122192,"Polytrichaceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/60304888/medium.jpeg","",,,,,,,,,,"Haircap Moss Family"
